"recordID","name"
"11544","BurkeI"
"11544","CoffinD"
"11545","EpsteinH"
"11545","LauenrothW"
"11545","BurkeI"
"11545","CoffinD"
"11546","HomannP"
"11546","SollinsP"
"11546","FiorellaM"
"11546","ThorsonT"
"11546","KernJ"
"11547","RuessR"
"11547","HendrickR"
"11547","BryantJ"
"11548","UliassiD"
"11549","ClarkJ"
"11550","BakerT"
"11550","Van LearD"
"11551","HuszarV"
"11551","CaracoN"
"11552","EstellR"
"11552","FredricksonE"
"11552","AndersonD"
"11552","HavstadK"
"11552","RemmengaM"
"11553","ReichC"
"11553","Bowman.W"
"11554","P.B.R"
"11554","M.B.W"
"11554","D.S.E"
"11554","J.M.V"
"11554","J.C.V"
"11554","C.G"
"11554","W.D.B"
"11555","ReichP"
"11555","WaltersM"
"11555","EllsworthD"
"11555","VoseJ"
"11555","VolinJ"
"11555","GreshamC"
"11555","BowmanW"
"11556","HenshawD"
"11556","GreeneS"
"11556","LowryT"
"11557","CarltonG"
"11557","BazzazF"
"11558","LewisG"
"11559","FreckmanD"
"11559","HuangS"
"11560","HobbieS"
"11560","ChapinF"
"11561","FaheyT"
"11561","BattlesJ"
"11561","WilsonG"
"11562","JohnsonD"
"11562","MitchellM"
"11563","WebsterK"
"11564","BremerD"
"11564","HamJ"
"11564","OwensbyC"
"11564","KnappA"
"11565","ToddS"
"11565","HofferR"
"11566","FayP"
"11566","KnappA"
"11567","RasmussenM"
"11567","RippleW"
"11568","LattinJ"
"11569","WagenerS"
"11569","OswoodM"
"11569","SchimelJ"
"11570","SchimelJ"
"11570","CatesR"
"11570","RuessR"
"11571","CavittJ"
"11572","PostD"
"11572","TaylorJ"
"11572","KitchellJ"
"11572","OlsonM"
"11572","SchindlerD"
"11572","HerwigB"
"11573","SmithM"
"11574","TakacsC"
"11574","PriscuJ"
"11575","RasseD"
"11575","SmuckerA"
"11576","CorbettA"
"11577","BooneR"
"11577","NadelhofferK"
"11577","CanaryJ"
"11577","KayeJ"
"11578","BooneR"
"11578","NadelhofferK"
"11578","CanaryJ"
"11578","KayeJ"
"11579","FrostT"
"11579","MontzP"
"11579","GonzalezM"
"11579","SandersonB"
"11579","ArnottS"
"11580","GoberP"
"11580","BurnsE"
"11580","Knowles-YanezK"
"11580","JamesJ"
"11581","WynneR"
"11581","LillesandT"
"11581","ClaytonM"
"11581","MagnusonJ"
"11582","RitchieM"
"11583","ReedA"
"11584","HarrisC"
"11585","PerryD"
"11586","PorterJ"
"11587","MedoriA"
"11588","SmithR"
"11588","BakerK"
"11588","VernetM"
"11589","PachepskyY"
"11589","RitchieJ"
"11590","GoldsteinA"
"11590","GouldenM"
"11590","MungerJ"
"11590","WofsyS"
"11590","GeronC"
"11591","InyanB"
"11591","WilliamsM"
"11591","TonnessenK"
"11591","TurkJ"
"11591","CampbellD"
"11592","BernerR"
"11592","RaoJ"
"11592","ChangS"
"11592","O{\textquoteright}BrienR"
"11592","KellerC"
"11593","GoodinD"
"11593","HenebryG"
"11594","TrineC"
"11595","PasternackG"
"11595","BrushG"
"11596","MysterR"
"11596","SarmientoF"
"11597","OrmsbeeP"
"11597","McCombB"
"11598","GouldenM"
"11598","WofsyS"
"11598","HardenJ"
"11598","TrumboreS"
"11598","CrillP"
"11598","GowerS"
"11598","FiresT"
"11598","DaubeB"
"11598","FanS"
"11599","AndersonM"
"11599","ChengX"
"11600","HuntH"
"11600","MorganJ"
"11600","ReadJ"
"11601","ConleyA"
"11601","HollandE"
"11601","SeastedtT"
"11601","PartonW"
"11602","ParmenterC"
"11602","YatesT"
"11602","ParmenterR"
"11602","MillsJ"
"11602","ChildsJ"
"11602","CampbellM"
"11602","DunnumJ"
"11602","MilnerJ"
"11603","HamannH"
"11604","SteelB"
"11604","ShindlerB"
"11604","BrunsonM"
"11605","GlazeS"
"11606","WilliamsM"
"11607","DavidsonE"
"11607","BelkE"
"11607","BooneR"
"11608","FreckmanD"
"11608","VirginiaR"
"11609","ZouX"
"11609","BashkinM"
"11610","EComptonJ"
"11610","BooneR"
"11610","MotzkinG"
"11610","FosterD"
"11611","HartS"
"11611","SollinsP"
"11612","BillingsS"
"11612","RichterD"
"11612","YarieJ"
"11613","LiY"
"11614","BirdG"
"11614","BerneyM"
"11614","CavigelliM"
"11615","CampbellI"
"11615","ClaridgeG"
"11615","CampbellD"
"11615","BalksM"
"11616","McMahonD"
"11617","HeneghanL"
"11617","ColemanD"
"11617","ZouX"
"11617","CrossleyD"
"11617","HainesB"
"11618","HeneghanL"
"11618","ColemanD"
"11618","ZouX"
"11618","CrossleyD"
"11618","HainesB"
"11619","HeneghanL"
"11619","ColemanD"
"11619","ZouX"
"11619","CrossleyD"
"11619","HainesB"
"11620","YeakleyJ"
"11620","SwankW"
"11620","SwiftL"
"11620","HornbergerG"
"11620","ShugartH"
"11621","RoblesM"
"11621","BurkeI"
"11622","MosierA"
"11623","TierneyG"
"11623","FaheyT"
"11624","SinghJ"
"11624","MilchunasD"
"11624","LauenrothW"
"11625","GileL"
"11625","GibbensR"
"11625","LenzJ"
"11626","RansomM"
"11626","RiceC"
"11626","ToddT"
"11626","WehmuellerW"
"11627","DanaG"
"11627","WhartonR"
"11627","DubayahR"
"11628","LikensG"
"11628","WeathersK"
"11628","ButlerT"
"11628","BusoD"
"11629","WrightB"
"11630","WuethrichB"
"11631","BakerL"
"11631","QureshiT"
"11631","WymanM"
"11632","MurrayL"
"11632","AlbertsonJ"
"11633","TracyK"
"11633","GoldenD"
"11633","CristT"
"11634","CristT"
"11635","CristT"
"11636","MarleyD"
"11637","DavisW"
"11638","CrawfordE"
"11638","YoungD"
"11639","BerntsonG"
"11639","RajakarunaN"
"11639","BazzazF"
"11640","TilmanD"
"11641","SymstadA"
"11641","TilmanD"
"11641","WillsonJ"
"11641","KnopsJ"
"11642","FosterB"
"11642","GrossK"
"11643","ArnottS"
"11644","InouyeR"
"11645","AndreasE"
"11645","HillR"
"11645","GoszJ"
"11645","MooreD"
"11645","OttoW"
"11645","SarmaA"
"11646","MongerH"
"11646","ColeD"
"11646","GishJ"
"11646","GiordanoT"
"11647","KellyE"
"11647","BleckerS"
"11647","YonkerC"
"11647","OlsonC"
"11647","WohlE"
"11647","ToddL"
"11648","ZhangY"
"11648","MitchellM"
"11648","ChristM"
"11648","KrouseH"
"11648","LikensG"
"11649","ClarkJ"
"11649","MacklinE"
"11649","WoodL"
"11650","LeleS"
"11650","TaperM"
"11650","GageS"
"11651","AndreasE"
"11651","HillR"
"11651","GoszJ"
"11651","MooreD"
"11651","OttoW"
"11651","SarmaA"
"11652","Kroel-DulayG"
"11653","WagenerS"
"11653","SchimelJ"
"11654","HardingJ"
"11654","BenfieldE"
"11654","BolstadP"
"11654","HelfmanG"
"11654","JonesE"
"11655","HersheyA"
"11655","LambertiG"
"11656","WilligM"
"11656","SandlinE"
"11656","GannonM"
"11657","MorganR"
"11657","IvanovA"
"11657","PriscuJ"
"11657","MaxwellD"
"11657","HunerN"
"11658","GrayL"
"11658","DoddsW"
"11659","AckerS"
"11659","ZennerE"
"11659","EmminghamW"
"11660","KaufmanD"
"11661","RodgersB"
"11662","DoddsW"
"11662","JonesJ"
"11662","WelchE"
"11663","LewisK"
"11663","FountainA"
"11663","DanaG"
"11664","ChapinF"
"11664","WhitemanG"
"11665","ReaganD"
"11666","WilsonW"
"11667","CatovskyS"
"11668","JohnsonC"
"11669","KieftT"
"11669","WhiteC"
"11669","LoftinS"
"11669","AguilarR"
"11669","CraigJ"
"11669","SkaarD"
"11670","OstromN"
"11670","KnokeK"
"11670","HedinL"
"11670","RobertsonG"
"11670","SmuckerA"
"11671","HutchensJ"
"11671","ChungK"
"11671","WallaceJ"
"11672","HopkinsonC"
"11672","MoranM"
"11672","SmithE"
"11672","BarossJ"
"11672","CrumpB"
"11672","FindlayS"
"11672","ForemanK"
"11672","BuffamI"
"11672","HobbieJ"
"11672","VallinoJ"
"11672","PerdueM"
"11672","EversmeyerB"
"11672","PrahlF"
"11672","CovertJ"
"11672","HodsonR"
"11673","BlairJ"
"11673","SeastedtT"
"11673","RiceC"
"11673","RamundoR"
"11674","HarperC"
"11674","GuynnD"
"11675","HallR"
"11675","PetersonB"
"11675","MeyerJ"
"11676","HallR"
"11676","PetersonB"
"11676","MeyerJ"
"11677","HedinL"
"11677","von FischerJ"
"11677","OstromN"
"11677","BrownM"
"11677","RobertsonG"
"11678","HofmannE"
"11678","KlinckJ"
"11679","HagerS"
"11680","ChildJ"
"11680","BegetJ"
"11680","WernerA"
"11681","HeaderM"
"11682","FiskM"
"11682","SchmidtS"
"11682","SeastedtT"
"11683","KellndorferJ"
"11683","PierceL"
"11683","DobsonM"
"11683","UlabyF"
"11684","MonteA"
"11685","ChampionG"
"11686","XiaoX"
"11686","MelilloJ"
"11686","KicklighterD"
"11686","McGuireA"
"11686","PrinnR"
"11686","WangC"
"11686","StoneP"
"11686","SokolovA"
"11687","AntypasA"
"11688","VincentW"
"11688","RaeR"
"11688","LaurionI"
"11688","Howard-WilliamsC"
"11688","PriscuJ"
"11689","RossoP"
"11689","HansenE"
"11690","BarberV"
"11690","JudayG"
"11690","FinneyB"
"11691","GoldenH"
"11691","DeeganL"
"11692","HallR"
"11692","MeyerJ"
"11693","BazzazF"
"11694","ThomasC"
"11695","MitchellM"
"11695","KrouseH"
"11695","MayerB"
"11695","StamA"
"11695","ZhangY"
"11696","KeatingE"
"11696","BahrJ"
"11697","KemnerK"
"11697","YunW"
"11697","CaiZ"
"11697","LaiB"
"11697","LeeH"
"11697","LengniniD"
"11697","RodriguezW"
"11697","JastrowJ"
"11697","MillerR"
"11698","WhitfordW"
"11699","KnappA"
"11699","CarterG"
"11700","StammerjohnS"
"11700","SmithR"
"11700","DrinkwaterM"
"11700","LiuX"
"11701","ReichP"
"11702","LeonardN"
"11703","WhitfordW"
"11703","de SoyzaA"
"11703","Van ZeeJ"
"11703","HerrickJ"
"11703","HavstadK"
"11704","KepnerR"
"11704","WhartonR"
"11704","SuttleC"
"11705","BelnapJ"
"11705","GilletteD"
"11706","LathropR"
"11707","WhiteC"
"11707","DreesenD"
"11707","LoftinS"
"11708","SlaughterC"
"11708","SpaethK"
"11708","ViereckL"
"11708","HansonC"
"11709","HunterM"
"11710","GomezP"
"11710","GurevitchJ"
"11711","WestA"
"11711","SchmidtS"
"11712","ClarkJ"
"11713","BurgiM"
"11714","BabcockC"
"11714","JudayG"
"11714","DouglasD"
"11715","KratzT"
"11715","BojanovskyB"
"11715","DrabkovaV"
"11715","StraskrabovaV"
"11716","BensonB"
"11717","BarimoJ"
"11718","FrostT"
"11718","MontzP"
"11718","KratzT"
"11719","NANA"
"11720","HendricksJ"
"11720","NadelhofferK"
"11720","AberJ"
"11721","DilustroJ"
"11721","DayF"
"11722","FrazerT"
"11722","QuetinL"
"11722","RossR"
"11723","KepnerR"
"11723","WhartonR"
"11724","KepnerR"
"11724","WhartonR"
"11724","GalchenkoV"
"11725","HigginsL"
"11725","StappP"
"11726","MatsonP"
"11726","PartonW"
"11726","PowerA"
"11726","SwiftM"
"11727","MilnerA"
"11727","IronsJ"
"11727","OswoodM"
"11728","RasseD"
"11729","BernerR"
"11729","RaoJ"
"11730","BazzazF"
"11731","PetersA"
"11731","EveM"
"11731","HoltE"
"11731","WhitfordW"
"11732","AydelotteA"
"11732","DiggleP"
"11733","SmithM"
"11734","ParueloJ"
"11734","EpsteinH"
"11734","LauenrothW"
"11734","BurkeI"
"11735","ParueloJ"
"11735","EpsteinE"
"11735","LauenrothW"
"11735","BurkeI"
"11736","WhiteC"
"11736","LoftinS"
"11736","AquilarR"
"11737","MilneB"
"11738","RheinhardtR"
"11738","BrinsonM"
"11738","FarleyP"
"11739","NaimanR"
"11739","BissonP"
"11739","LeeR"
"11739","TurnerM"
"11740","FallahP"
"11740","ShearerC"
"11740","ChenW"
"11741","TaylorL"
"11742","KnokeK"
"11743","LovettG"
"11743","BowserJ"
"11743","EdgertonE"
"11744","WedinD"
"11744","TilmanD"
"11745","KratzT"
"11745","SchindlerJ"
"11745","HopeD"
"11745","RieraJ"
"11745","BowserC"
"11746","ZimmermanJ"
"11747","MarraP"
"11747","HolmesR"
"11748","StowC"
"11748","CarpenterS"
"11748","LathropR"
"11749","OlsonM"
"11750","KirwanJ"
"11751","HoodJ"
"11752","BerntsonG"
"11752","WayneP"
"11752","BazzazF"
"11753","WooH"
"11753","CulverS"
"11753","OertelG"
"11754","JonesJ"
"11755","BrussaardL"
"11755","HattoriT"
"11755","HawksworthD"
"11755","KlopatekC"
"11755","LavelleP"
"11755","MallochD"
"11755","RusekJ"
"11755","SoderstromB"
"11755","TiedjeJ"
"11755","VirginiaR"
"11755","Behan-PelletierV"
"11755","BignellD"
"11755","BrownV"
"11755","DiddenW"
"11755","FolgaraitP"
"11755","FragosoC"
"11755","FreckmanD"
"11755","GuptaV"
"11756","TilmanD"
"11757","BrussaardL"
"11758","PalmerM"
"11758","NaimanR"
"11758","RicciC"
"11758","SabaterF"
"11758","StrayerD"
"11758","CovichA"
"11758","FinlayB"
"11758","GilbertJ"
"11758","HydeK"
"11758","JohnsonR"
"11758","KairesaloT"
"11758","LakeS"
"11758","LovellC"
"11759","TilmanD"
"11759","ZackrissonO"
"11759","HombergG"
"11759","GalletC"
"11759","NaeemS"
"11759","KnopsJ"
"11759","ReichP"
"11759","SiemannE"
"11759","WedinD"
"11759","RitchieM"
"11759","LawtonJ"
"11759","WardleD"
"11760","TilmanM"
"11760","Lawton.J"
"11761","JohnsonK"
"11761","VogtK"
"11761","ClarkH"
"11761","SchmitzO"
"11761","VogtD"
"11762","MagillA"
"11762","AberJ"
"11762","HendricksJ"
"11762","BowdenR"
"11762","MelilloJ"
"11762","SteudlerP"
"11763","BryantC"
"11764","PriscuJ"
"11765","TartowskiS"
"11765","LikensG"
"11766","ChapinF"
"11766","WalkerB"
"11766","HobbsR"
"11766","HooperD"
"11766","LawtonJ"
"11766","SalaO"
"11766","TilmanG"
"11767","ChapinO"
"11767","Tilman.D"
"11768","TaliaferroE"
"11769","McKnightD"
"11769","TateC"
"11770","BurkinsM"
"11770","VirginiaR"
"11770","FreckmanD"
"11770","ChamberlainC"
"11771","MoorheadD"
"11771","DavisW"
"11771","WhartonR"
"11772","ConninS"
"11772","VirginiaR"
"11772","ChamberlinC"
"11773","ShaverG"
"11773","RastetterE"
"11773","GiblinA"
"11773","NadelhofferK"
"11774","McMillanB"
"11774","KaufmanG"
"11774","KaufmanD"
"11775","MosierA"
"11775","PartonW"
"11775","ValentineD"
"11775","OjimaD"
"11775","SchimelD"
"11775","HeinemeyerO"
"11776","MehlmanD"
"11777","ZouX"
"11777","GonzalezG"
"11778","EdwardsonK"
"11779","CollinsH"
"11779","PaulE"
"11779","PaustianK"
"11779","ElliottE"
"11780","LyonsW"
"11780","WelchK"
"11780","NezatC"
"11780","CrickK"
"11780","ToxeyJ"
"11780","MastrineJ"
"11780","McKnightD"
"11781","MoS"
"11782","GriffithsR"
"11782","EntryJ"
"11782","InghamE"
"11782","EmminghamW"
"11783","MichenerW"
"11783","BloodE"
"11783","BildsteinK"
"11783","BrinsonM"
"11783","GardnerL"
"11784","LyonsW"
"11784","BartekL"
"11784","MayewskiP"
"11784","DoranP"
"11785","PerkinsR"
"11786","McKaneR"
"11786","RastetterE"
"11786","ShaverG"
"11786","NadelhofferK"
"11786","GiblinA"
"11786","LaundreJ"
"11786","ChapinF"
"11787","HraberP"
"11787","MilneB"
"11788","TilmanD"
"11789","StappP"
"11790","HartnettD"
"11790","SteuterA"
"11790","HickmanK"
"11791","KempP"
"11791","ReynoldsJ"
"11791","PachepskyY"
"11791","ChenJ"
"11792","ArscottD"
"11793","BenfieldE"
"11794","LambertiG"
"11794","SteinmanA"
"11795","HardtR"
"11795","SwankW"
"11796","GettelG"
"11796","DeeganL"
"11796","HarveyC"
"11797","ShaoG"
"11797","ShugartH"
"11798","LehmanC"
"11798","TilmanD"
"11799","YarieJ"
"11799","RuppT"
"11800","SmuckerA"
"11800","SantosD"
"11800","KavdirY"
"11801","PickettS"
"11801","BurchW"
"11801","DaltonS"
"11801","ForesmanT"
"11801","RowntreeR"
"11802","MarraP"
"11803","JohnsonC"
"11803","RomanowiczR"
"11803","SiccamaT"
"11804","AshbyP"
"11805","WorkingT"
"11806","VintonM"
"11806","BurkeI"
"11807","VintonM"
"11807","BurkeI"
"11808","del VisoD"
"11809","HeckathornS"
"11809","DeLuciaE"
"11809","ZielinskiR"
"11810","SiemannE"
"11811","MolauU"
"11811","ShaverG"
"11812","ZieglerC"
"11812","LeeT"
"11812","PielkeR"
"11813","BerntsonG"
"11813","StollP"
"11814","JohnsonK"
"11814","VogtK"
"11814","SchmitzO"
"11814","VogtD"
"11814","ClarkH"
"11815","GrantG"
"11816","DonachieS"
"11816","TupasL"
"11816","CarrilloC"
"11816","KarlD"
"11816","ChristianJ"
"11817","BolstadP"
"11817","SwankW"
"11818","BurchW"
"11819","AsnerG"
"11819","SeastedtT"
"11819","TownsendA"
"11820","ReynoldsJ"
"11820","VirginiaR"
"11820","SchlesingerW"
"11821","AbramsM"
"11821","OrwigD"
"11821","DockryJ"
"11822","WhitfordW"
"11823","KeittT"
"11823","UrbanD"
"11823","MilneB"
"11824","WessmanC"
"11824","BatesonC"
"11824","BenningT"
"11825","WardB"
"11825","PriscuJ"
"11826","NANA"
"11827","MartinM"
"11827","NewmanS"
"11827","AberJ"
"11827","CongaltonR"
"11828","AndersonI"
"11828","TobiasC"
"11828","NeikirkR"
"11828","WetzelB"
"11829","Martinez-TuranzasG"
"11829","CoffinD"
"11829","BurkeI"
"11830","SpauldingS"
"11830","McKnightD"
"11830","StoermerE"
"11830","DoranP"
"11831","HutchensJ"
"11831","BenfieldE"
"11831","WebsterJ"
"11832","GulledgeJ"
"11832","DoyleA"
"11832","SchimelJ"
"11833","MulhollandP"
"11834","TilmanD"
"11835","WeaverM"
"11835","MagnusonJ"
"11835","ClaytonM"
"11836","DoddsW"
"11837","BelnapJ"
"11837","GilletteD"
"11838","AyresM"
"11838","ClausenT"
"11838","MacLeanS"
"11838","RedmanA"
"11838","ReichardtP"
"11839","CabinR"
"11839","EvansA"
"11839","MitchellR"
"11840","GrantG"
"11841","AlgerA"
"11841","McKnightD"
"11841","SpauldingS"
"11841","TateC"
"11841","ShupeG"
"11841","WelchK"
"11841","EdwardsR"
"11841","AndrewsE"
"11842","HassettR"
"11842","CardinaleB"
"11842","StablerL"
"11842","ElserJ"
"11843","KaiserJ"
"11844","KaufmanG"
"11844","KaufmanD"
"11845","GoldenH"
"11846","EthridgeD"
"11846","SherwoodR"
"11846","SosebeeR"
"11846","HerbelC"
"11847","MaragniL"
"11848","CourantP"
"11848","NiemiE"
"11848","WhitelawW"
"11849","VogtK"
"11849","Patel-WeynandT"
"11849","WittenE"
"11849","GordonJ"
"11849","WargoJ"
"11849","VogtD"
"11849","AsbjornsenH"
"11849","PalmiottoP"
"11850","HughesL"
"11850","BazzazF"
"11851","GannonM"
"11851","WilligM"
"11852","MacLeanR"
"11853","ShawC"
"11854","ClineD"
"11855","RossowL"
"11855","BryantJ"
"11855","KiellandK"
"11856","DamhoureyehS"
"11856","HartnettD"
"11857","MelackJ"
"11857","DozierJ"
"11857","GoldmanC"
"11857","GreenlandD"
"11857","MilnerA"
"11857","NaimanR"
"11858","RouseW"
"11858","RouletN"
"11858","SmolJ"
"11858","DouglasM"
"11858","HeckyR"
"11858","HersheyA"
"11858","KlingG"
"11858","LesackL"
"11858","MarshP"
"11858","McDonaldM"
"11858","NicholsonB"
"11859","BrissonJ"
"11859","ReynoldsJ"
"11860","TarnowskiR"
"11861","BenningT"
"11861","SeastedtT"
"11862","DeeganL"
"11862","PetersonB"
"11862","GoldenH"
"11862","MacIvorC"
"11862","MillerM"
"11863","McIntyreN"
"11863","VaughnT"
"11864","LambertB"
"11865","AberJ"
"11865","DriscollC"
"11866","AberJ"
"11866","DriscollC"
"11867","WilsonG"
"11867","HartnettD"
"11868","FritzK"
"11869","CollinsS"
"11869","GlennS"
"11870","MitchellR"
"11871","MitchellR"
"11872","FredricksonE"
"11872","EstellR"
"11872","HavstadK"
"11872","KsiksiT"
"11872","Van TolJ"
"11872","RemmengaM"
"11873","LoebV"
"11873","SiegelV"
"11873","Holm-HansenO"
"11873","HewittR"
"11873","FraserW"
"11873","TrivelpieceW"
"11873","TrivelpieceS"
"11874","EpsteinH"
"11874","LauenrothW"
"11874","BurkeI"
"11875","VernetM"
"11875","SmithR"
"11876","StieglitzM"
"11876","RindD"
"11876","FamigliettiJ"
"11876","RosenzweigC"
"11877","GodboldD"
"11877","BerntsonG"
"11878","BerntsonG"
"11878","BazzazF"
"11879","KennedyR"
"11879","CohenW"
"11879","TakaoG"
"11880","MuzzallP"
"11880","PeeblesC"
"11880","BurtonT"
"11881","KharechaP"
"11882","SissokoF"
"11883","BraudrickC"
"11884","HartleyA"
"11885","McGuireA"
"11885","MelilloJ"
"11885","KicklighterD"
"11885","PanY"
"11885","XiaoX"
"11885","HelfrichJ"
"11885","MooreB"
"11885","VorosmartyC"
"11886","TellezM"
"11886","EstellR"
"11886","FredricksonE"
"11886","HavstadK"
"11887","TellezM"
"11887","EstellR"
"11887","FredricksonE"
"11887","HavstadK"
"11888","OstromP"
"11888","ColungaM"
"11888","GageS"
"11889","Quinones-OrfilaV"
"11890","MauD"
"11890","WinterT"
"11891","MartinM"
"11891","AberJ"
"11892","MulhollandP"
"11892","MarzolfE"
"11892","WebsterJ"
"11892","HartD"
"11892","HendricksS"
"11893","JeongS"
"11894","NorrmannG"
"11894","QuarinC"
"11894","KeelerK"
"11895","PringleC"
"11896","PringleC"
"11897","ShaverG"
"11897","LaundreJ"
"11898","DiggleP"
"11899","SorannoP"
"11900","MarticorenaB"
"11900","BergamettiG"
"11900","GilletteD"
"11900","BelnapJ"
"11901","LodgeD"
"11902","LeskeR"
"11902","Kemp.K"
"11903","WangE"
"11903","BenoitG"
"11904","LeavittS"
"11904","PaulE"
"11904","PendallE"
"11904","PinterP"
"11904","KimballB"
"11905","PuthL"
"11906","BoninH"
"11907","BlairJ"
"11908","KarnovskyN"
"11909","RettigJ"
"11909","FullerR"
"11909","CorbettA"
"11909","GettyT"
"11910","LewisG"
"11910","LikensG"
"11911","KnoeppJ"
"11911","SwankW"
"11912","FosterD"
"11912","AberD"
"11912","MelilloJ"
"11912","BowdenR"
"11912","BazzazF"
"11913","FosterD"
"11913","AberJ"
"11913","MelilloJ"
"11913","BowdenR"
"11913","BazzazF"
"11914","ElliottK"
"11915","PachepskyY"
"11915","RitchieJ"
"11915","GimenexD"
"11916","PringleC"
"11917","MongerB"
"11917","FischerJ"
"11917","GranthamB"
"11917","MedlandV"
"11917","CaiB"
"11917","HigginsK"
"11918","TolliverK"
"11918","MartinD"
"11918","YoungD"
"11919","MilnerA"
"11919","OswoodM"
"11920","LertzmanK"
"11920","SpiesT"
"11920","SwansonF"
"11921","ReichP"
"11921","WaltersM"
"11921","EllsworthD"
"11922","MillerR"
"11922","LodgeD"
"11923","BarrowJ"
"11923","HavstadK"
"11923","McCaslinB"
"11924","ReadJ"
"11924","MorganJ"
"11924","ChattertonN"
"11924","HarrisonP"
"11925","EfflandW"
"11925","PouyatR"
"11926","CabinR"
"11926","EvansA"
"11926","MitchellR"
"11927","MabryC"
"11927","JasienskiM"
"11927","ColemanJ"
"11927","BazzazF"
"11928","GrantG"
"11929","TylerA"
"11930","ChenJ"
"11930","ReynoldsJ"
"11931","HoaglandB"
"11931","CollinsS"
"11932","GodboldD"
"11932","BerntsonG"
"11932","BazzazF"
"11933","BassiriradH"
"11933","ReynoldsJ"
"11933","VirginiaR"
"11933","BurnelleM"
"11934","TilmanD"
"11934","LehmanC"
"11935","TilmanD"
"11935","LehmanC"
"11935","YinC"
"11936","StappP"
"11937","ClarkM"
"11937","GageS"
"11937","SpenceJ"
"11938","KellyR"
"11938","BurkeI"
"11939","MolineM"
"11939","PrezelinB"
"11940","BrushG"
"11941","GolodetzA"
"11941","FosterD"
"11942","SwansonF"
"11943","FullerJ"
"11944","HuhndorfS"
"11944","LodgeD"
"11945","LarsenM"
"11945","ParksJ"
"11946","VitousekP"
"11946","AberJ"
"11946","BayleyS"
"11946","HowarthR"
"11946","LikensG"
"11946","MatsonP"
"11946","SchindlerD"
"11946","SchlesingerW"
"11947","VitousekW"
"11947","Tilman.D"
"11948","FraserW"
"11948","PattersonD"
"11949","MaheraliH"
"11949","DeLuciaE"
"11949","SipeT"
"11950","EliasS"
"11951","MosierA"
"11951","DelgadoJ"
"11951","CochranV"
"11951","ValentineD"
"11951","PartonW"
"11952","MoorheadD"
"11952","WolfC"
"11952","WhartonR"
"11953","ChapinF"
"11953","HobbieS"
"11953","ShaverG"
"11954","WalkerL"
"11954","SmithS"
"11955","SwanstonC"
"11955","MyroldD"
"11956","BleckerS"
"11956","YonkerC"
"11956","OlsonC"
"11956","KellyE"
"11957","FischerJ"
"11957","FrostT"
"11958","TilmanD"
"11958","KnopsJ"
"11958","WedinD"
"11958","ReichP"
"11958","RitchieM"
"11958","SiemannE"
"11959","TheodoseT"
"11959","BowmanW"
"11960","KratzT"
"11960","WebsterK"
"11960","BowserC"
"11960","MagnusonJ"
"11960","BensonB"
"11961","StraussE"
"11961","DoddsW"
"11962","KnappE"
"11963","DoddM"
"11963","LauenrothW"
"11964","KasprzakP"
"11964","LathropR"
"11965","ElliottM"
"11966","JacobsonN"
"11967","PickettS"
"11967","BurchW"
"11967","DaltonS"
"11967","ForesmanT"
"11968","SchowalterT"
"11968","HansenE"
"11968","MolinaR"
"11968","ZhangY"
"11969","LaurenrothW"
"11969","CoffinD"
"11969","BurkeI"
"11969","VirginiaR"
"11970","MalmstromC"
"11970","ThompsonM"
"11970","JudayG"
"11970","RandersonJ"
"11970","FieldC"
"11971","CollinsS"
"11971","GlennS"
"11972","SorannoP"
"11972","CarpenterS"
"11972","LathropR"
"11973","SantosM"
"11974","DoddsW"
"11975","SantosM"
"11976","BassowS"
"11976","BazzazF"
"11977","ConninS"
"11977","VirginiaR"
"11977","ChamberlinC"
"11978","HersheyA"
"11978","MillerM"
"11978","VestalJ"
"11978","SchuldtJ"
"11978","BowdenW"
"11978","DeeganL"
"11978","HobbieJ"
"11978","PetersonB"
"11978","KipphutG"
"11978","KlingG"
"11978","LockM"
"11978","MerrittR"
"11979","HuS"
"11979","ColemanD"
"11979","CarrollC"
"11979","HendrixP"
"11979","BeareM"
"11980","YanesC"
"11980","OrozcoA"
"11980","RojasM"
"11980","NAS"
"11980","CervantesV"
"11981","SteyaertL"
"11981","LovelandT"
"11981","PartonW"
"11982","JohnsonL"
"11982","GageS"
"11983","VintonM"
"11983","CollinsS"
"11984","SinsabaughR"
"11985","BigelowN"
"11986","SharpeJ"
"11987","WhilesM"
"11987","WallaceJ"
"11988","YatesT"
"11989","WayneP"
"11989","BazzazF"
"11990","O{\textquoteright}BrienW"
"11990","RubleeP"
"11990","VestalJ"
"11990","BahrM"
"11990","HersheyA"
"11990","HobbieJ"
"11990","KipphutG"
"11990","KlingG"
"11990","KlingH"
"11990","McDonaldM"
"11990","MillerM"
"11991","XiaoX"
"11991","KicklighterD"
"11991","MelilloJ"
"11991","McGuireA"
"11991","StoneP"
"11991","SokolovA"
"11992","FreckmanD"
"11992","BlackburnT"
"11992","BrussaardL"
"11992","HutchingsP"
"11992","PalmerM"
"11992","SnelgroveP"
"11993","CalderonF"
"11994","LyonsW"
"11994","WelchK"
"11995","WoolbrightL"
"11996","TatenoM"
"11996","ChapinF"
"11997","KnoeppJ"
"11997","SwankW"
"11998","SwankW"
"11998","VoseJ"
"11999","FreckmanD"
"11999","VirginiaR"
"12000","FreyT"
"12000","CurtinC"
